,nhm_id,comid,site_no,long,lat,begin_date,end_date,geometry,years_of_data,reachcode,comid-long,comid-lat
223,1765.0,4481607,01464500,-74.6,40.1372222,1940-08-10,2024-12-01,POINT (-74.6 40.1372222),84.30937713894593,2040201000032.0,-74.6003455405763,40.1370985941922
224,1766.0,4481801,,,,,,,,,,
225,1767.0,4481919,,,,,,,,,,
226,1768.0,4482695,01464645,-75.2065626,40.31232805,1985-11-16,2024-12-01,POINT (-75.2065626 40.31232805),39.04175222450377,2040201000131.0,-75.20687543453037,40.31265173369687
227,1769.0,4482733,01464720,-75.20378458,40.28816188,1990-12-19,2024-12-01,POINT (-75.20378458 40.28816188),33.95208761122519,2040201000129.0,-75.20479495510733,40.28761408327291
228,1770.0,4482735,,,,,,,,,,
229,,4482843,01465000,-75.0326692,40.2551078,1884-07-01,1934-09-29,POINT (-75.0326692 40.2551078),50.24229979466119,2040201000106.0,-75.03199546860166,40.255555391394005
230,1771.0,4482885,01464907,-75.119616,40.22927456,1998-11-25,2024-12-01,POINT (-75.119616 40.22927456),26.01779603011636,2040201000417.0,-75.11870629530122,40.22872964549823
231,1772.0,4482999,01464750,-75.0348915,40.26038549,1986-12-05,2024-12-01,POINT (-75.0348915 40.26038549),37.99041752224504,2040201000107.0,-75.03464640529675,40.260119373190506
232,1773.0,4483005,,,,,,,,,,
233,1774.0,4483009,,,,,,,,,,
234,,4483015,01464984,-75.0537809,40.2406635,1985-11-09,2024-12-01,POINT (-75.0537809 40.2406635),39.06091718001369,2040201000411.0,-75.05387138541747,40.240860152941856
235,1775.0,4485573,,,,,,,,,,
236,1776.0,4485575,,,,,,,,,,
237,1777.0,4488242,01465798,-74.9851603,40.0569557,1965-07-01,2024-12-01,POINT (-74.9851603 40.0569557),59.419575633128,2040202001411.0,-74.98402401515264,40.05725313310082
238,1778.0,4488280,,,,,,,,,,
239,1781.0,4488284,,,,,,,,,,
240,1782.0,4489072,01475300,-75.4218614,40.0226093,1972-04-28,1997-09-30,POINT (-75.4218614 40.0226093),25.423682409308693,2040202000170.0,-75.42078945091428,40.02278071068489
241,,4489096,01467087,-75.0968411,40.0159454,1982-07-01,2024-12-01,POINT (-75.0968411 40.0159454),42.42026009582478,2040202001907.0,-75.09661987267677,40.01594158104023
242,,4489158,01467036,-75.11211669,40.1809422,1978-10-01,2015-10-06,POINT (-75.11211669 40.1809422),37.01300479123888,2040202001403.0,-75.11218169167294,40.18071422820956
243,1783.0,4489170,01467042,-75.0690517,40.0897334,1964-08-13,2024-12-01,POINT (-75.0690517 40.0897334),60.30116358658453,2040202001385.0,-75.06788801958137,40.08956058056435
244,,4489178,01467048,-75.0326619,40.0500115,1965-06-01,2024-12-01,POINT (-75.0326619 40.0500115),59.50171115674196,2040202001383.0,-75.0320708071168,40.04975374942875
245,1784.0,4489180,01467086,-75.1121191,40.04261157,1965-10-01,2024-12-01,POINT (-75.1121191 40.04261157),59.16769336071184,2040202000149.0,-75.1124652520078,40.04220956756816
246,1785.0,4489192,,,,,,,,,,
247,1786.0,4489194,,,,,,,,,,
248,1787.0,4490494,,,,,,,,,,
249,1788.0,4490670,,,,,,,,,,
250,1789.0,4490878,,,,,,,,,,
251,1790.0,4490920,,,,,,,,,,
252,1792.0,4491898,01467000,-74.6844444,39.97,1921-10-01,2024-12-02,POINT (-74.6844444 39.97),103.17043121149898,2040202000131.0,-74.68477075156811,39.97011372245873
253,1793.0,4491946,01466900,-74.62777778,39.9561111,1998-05-11,2024-12-01,POINT (-74.62777778 39.9561111),26.55989048596852,2040202000266.0,-74.62922401827292,39.956680756958704
254,,4492020,01466000,-74.5080556,39.91666667,1952-10-01,1977-06-19,POINT (-74.5080556 39.91666667),24.71457905544148,2040202000274.0,-74.50825382213581,39.917023875464345
255,1794.0,4492036,,,,,,,,,,
256,1795.0,4492122,01465850,-74.7630556,39.94,1961-07-01,2024-12-02,POINT (-74.7630556 39.94),63.422313483915126,2040202000097.0,-74.76394938541605,39.9400775542327
257,1796.0,4492216,,,,,,,,,,
258,1797.0,4492218,,,,,,,,,,
259,1798.0,4494460,01475850,-75.4365864,39.97649897,1981-10-01,2024-12-01,POINT (-75.4365864 39.97649897),43.16769336071184,2040202000186.0,-75.43676630148575,39.97663670755708
260,1799.0,4494628,,,,,,,,,,
261,1800.0,4494690,,,,,,,,,,
262,1801.0,4494820,,,,,,,,,,
263,1802.0,4494832,,,,,,,,,,
264,,4495272,01475001,-75.1144444,39.73888889,1940-04-05,2024-12-01,POINT (-75.1144444 39.73888889),84.65708418891171,2040202000048.0,-75.11463875852102,39.73889180882959
265,1803.0,4495656,01475530,-75.2798924,39.9747355,1964-10-01,2024-12-01,POINT (-75.2798924 39.9747355),60.167008898015055,2040202001355.0,-75.27950612239452,39.97454523223664
266,1804.0,4495672,01467081,-75.0011111,39.94166667,1967-10-01,2024-12-02,POINT (-75.0011111 39.94166667),57.17180013689254,2040202001663.0,-75.00126872359397,39.94190352039503
267,1805.0,4495680,01475550,-75.2474047,39.91733516,1964-01-01,1990-10-03,POINT (-75.2474047 39.91733516),26.75427789185489,2040202001354.0,-75.24738703631805,39.9170566005372
268,1806.0,4495682,01475510,-75.2724064,39.92900154,1964-02-01,1990-09-29,POINT (-75.2724064 39.92900154),26.65845311430527,2040202000159.0,-75.27247659404814,39.92921625688319
269,,4495704,01476480,-75.40323,39.9161255,1986-10-01,2024-12-01,POINT (-75.40323 39.9161255),38.16837782340863,2040202000194.0,-75.40293732178233,39.91590905216207
270,1807.0,4495710,,,,,,,,,,
271,1808.0,4495818,01477120,-75.2591667,39.74055556,1966-04-01,2024-12-01,POINT (-75.2591667 39.74055556),58.6694045174538,2040202000011.0,-75.25961676969303,39.74058403480736
272,1809.0,4495846,01477000,-75.4082494,39.8690009,1931-10-01,2024-12-01,POINT (-75.4082494 39.8690009),93.1690622861054,2040202000207.0,-75.40830569791868,39.86882770377886
273,1810.0,4495858,,,,,,,,,,
274,1811.0,4495868,,,,,,,,,,
275,1814.0,4495870,,,,,,,,,,
276,1815.0,4495892,01467150,-75.02138889,39.90305556,1963-10-01,2024-12-02,POINT (-75.02138889 39.90305556),61.17180013689254,2040202000070.0,-75.021931425523,39.90287867685624
277,1816.0,4496020,,,,,,,,,,
278,1817.0,4496128,,,,,,,,,,
279,1818.0,4496230,,,,,,,,,,
280,1819.0,4496242,,,,,,,,,,
281,1822.0,4496278,,,,,,,,,,
282,1825.0,4496280,,,,,,,,,,
283,1826.0,4496396,,,,,,,,,,
284,,4499256,01466500,-74.50527778,39.885,1953-10-01,2024-12-02,POINT (-74.50527778 39.885),71.17043121149898,2040202001971.0,-74.5056529644129,39.88497736377091
285,1827.0,4499292,,,,,,,,,,
286,1828.0,4499318,,,,,,,,,,
287,1829.0,4499322,,,,,,,,,,
288,1830.0,4499332,,,,,,,,,,
289,2005.0,4648506,,,,,,,,,,
290,2006.0,4648508,,,,,,,,,,
291,2007.0,4648544,01480400,-75.8449449,40.0273261,1995-02-01,2024-12-01,POINT (-75.8449449 40.0273261),29.831622176591377,2040205000769.0,-75.84452173723008,40.02719719623617
292,2008.0,4648568,01480700,-75.7085488,40.03482757,1965-10-01,2024-12-01,POINT (-75.7085488 40.03482757),59.16769336071184,2040205000053.0,-75.70851157751989,40.034595205630936
293,2009.0,4648686,01480675,-75.74159878,40.09787927,1966-08-01,2024-12-01,POINT (-75.74159878 40.09787927),58.33538672142368,2040205000702.0,-75.74148220580474,40.09806580563861
294,2010.0,4648694,01480300,-75.8607744,40.07287916,1960-06-01,2024-12-01,POINT (-75.8607744 40.07287916),64.50102669404518,2040205000089.0,-75.86069668212882,40.07227685883363
295,2011.0,4648708,,,,,,,,,,
296,,4648728,01480685,-75.71632459,40.05538195,1973-06-01,2024-12-01,POINT (-75.71632459 40.05538195),51.50171115674196,2040205005903.0,-75.71796198623245,40.05477145083783
297,2012.0,4650548,01480870,-75.6732715,39.9687191,1972-02-01,2024-12-01,POINT (-75.6732715 39.9687191),52.83230663928816,2040205000049.0,-75.67315955418682,39.968251739727805
298,2014.0,4650580,01480617,-75.8013341,39.9617734,1970-01-01,2024-12-01,POINT (-75.8013341 39.9617734),54.91581108829569,2040205000082.0,-75.80083010395427,39.96174365285881
299,2015.0,4650688,,,,,,,,,,
300,2016.0,4650692,,,,,,,,,,
301,2017.0,4650698,01480638,-75.6846599,39.9303864,2002-12-24,2024-09-30,POINT (-75.6846599 39.9303864),21.76865160848734,2040205000217.0,-75.68482773101329,39.93016568587357
302,2018.0,4650714,,,,,,,,,,
303,,4651042,01478137,-75.7791061,39.8217764,1997-07-10,2024-12-01,POINT (-75.7791061 39.8217764),27.394934976043807,2040205000604.0,-75.77963600053104,39.82160492548589
304,2019.0,4651090,01479820,-75.6916008,39.81677739,1988-01-01,2024-12-01,POINT (-75.6916008 39.81677739),36.91718001368925,2040205000112.0,-75.6909587016884,39.81665536592958
305,2020.0,4651124,,,,,,,,,,
306,2021.0,4651254,01478245,-75.7708333,39.7475,1996-08-01,2024-12-01,POINT (-75.7708333 39.7475),28.33401779603012,2040205000129.0,-75.77005413210969,39.74745318035521
307,2022.0,4651270,,,,,,,,,,
308,2023.0,4651292,,,,,,,,,,
309,2024.0,4651348,,,,,,,,,,
310,2025.0,4651352,,,,,,,,,,
311,2026.0,4651394,,,,,,,,,,
312,2027.0,4651470,,,,,,,,,,
313,2028.0,4651852,,,,,,,,,,
314,2029.0,4651906,01477800,-75.5186944,39.7609722,1945-12-01,2024-12-01,POINT (-75.5186944 39.7609722),79.00068446269678,2040205000836.0,-75.51889628374752,39.76084940449293
315,2030.0,4651912,01480000,-75.6365,39.76280556,1943-04-01,2024-12-01,POINT (-75.6365 39.76280556),81.67008898015058,2040205000108.0,-75.63625867068396,39.76272096931977
316,2031.0,4651930,01480015,-75.6399444,39.71575,1988-10-01,2024-12-01,POINT (-75.6399444 39.71575),36.167008898015055,2040205000107.0,-75.63973794687928,39.71534825625418
317,2032.0,4651934,01478500,-75.7593801,39.71400027,1952-03-01,1980-01-16,POINT (-75.7593801 39.71400027),27.87679671457905,2040205000124.0,-75.75868983942874,39.71381832120501
318,2033.0,4651938,01479000,-75.67502778,39.6992222,1931-10-01,2024-12-01,POINT (-75.67502778 39.6992222),93.1690622861054,2040205000118.0,-75.67444954126454,39.69887873407868
319,2034.0,4651944,01478650,-75.74875,39.6892222,1994-03-01,2024-12-01,POINT (-75.74875 39.6892222),30.75427789185489,2040205000123.0,-75.74859282285824,39.68970191005713
320,2035.0,4651950,,,,,,,,,,
321,2036.0,4651956,01478000,-75.72788889,39.63738889,1943-04-01,2024-12-01,POINT (-75.72788889 39.63738889),81.67008898015058,2040205000155.0,-75.7278901161716,39.63699774346919
322,2037.0,4652046,01481000,-75.5932623,39.8698328,1911-10-01,2024-12-01,POINT (-75.5932623 39.8698328),113.1690622861054,2040205000948.0,-75.59327405662123,39.86934229203102
323,2038.0,4652052,,,,,,,,,,
324,2039.0,4652094,,,,,,,,,,
325,2040.0,4652144,,,,,,,,,,
326,2041.0,4652180,,,,,,,,,,
327,2042.0,4653396,,,,,,,,,,
328,,4653400,01483155,-75.7094722,39.4309722,2001-04-01,2024-12-01,POINT (-75.7094722 39.4309722),23.668720054757017,2040205000380.0,-75.70942790709182,39.43126398247964
329,2043.0,4653422,01483200,-75.66938889,39.36627778,1956-10-01,2024-12-01,POINT (-75.66938889 39.36627778),68.16700889801506,2040205000006.0,-75.66923406591488,39.36655168300219
330,,4653600,01483170,-75.6877222,39.4626111,1978-09-06,2014-06-30,POINT (-75.6877222 39.4626111),35.813826146475016,2040205000384.0,-75.68750408731816,39.462706132294265
331,2044.0,4655354,,,,,,,,,,
332,2045.0,4655358,,,,,,,,,,
333,2046.0,4655440,01481500,-75.5766944,39.7695,1946-10-01,2024-12-01,POINT (-75.5766944 39.7695),78.16837782340862,2040205000021.0,-75.57684771446608,39.76935095283794
334,2047.0,4655444,,,,,,,,,,
335,2048.0,4655446,,,,,,,,,,
336,2277.0,4778811,01469500,-75.97185458,40.8069505,1919-10-01,2024-12-02,POINT (-75.97185458 40.8069505),105.17180013689254,2040203000192.0,-75.97194720878707,40.80646348179874
337,,4778833,01469700,-75.9565925,40.77314556,1950-04-01,2010-07-15,POINT (-75.9565925 40.77314556),60.28747433264887,2040203000189.0,-75.95701387412645,40.77284595233888
338,2278.0,4779015,,,,,,,,,,
339,2279.0,4779053,01470756,-75.8829816,40.5142605,1973-01-19,1995-09-29,POINT (-75.8829816 40.5142605),22.691307323750856,2040203000144.0,-75.88268077352191,40.51381361679274
340,2280.0,4779167,01470500,-75.99826819,40.5225932,1947-08-01,2024-12-01,POINT (-75.99826819 40.5225932),77.33607118412047,2040203001380.0,-75.99788054519361,40.52219271196596
341,,4779457,01467470,-76.1635523,40.6945344,1949-02-14,1978-06-30,POINT (-76.1635523 40.6945344),29.371663244353183,2040203000950.0,-76.16393781184247,40.69433458765535
342,2281.0,4779499,01467500,-76.1863318,40.68370115,1943-10-01,1969-09-29,POINT (-76.1863318 40.68370115),25.9958932238193,2040203000940.0,-76.18677698752091,40.68344150873
343,,4779603,01468500,-76.1246622,40.6292577,1947-10-01,2024-12-01,POINT (-76.1246622 40.6292577),77.1690622861054,2040203000934.0,-76.1235398223755,40.6290542293852
344,2282.0,4779607,,,,,,,,,,
345,2283.0,4779657,,,,,,,,,,
346,2284.0,4779701,,,,,,,,,,
347,2285.0,4779703,,,,,,,,,,
348,2286.0,4779719,,,,,,,,,,
349,2287.0,4779859,,,,,,,,,,
350,2288.0,4780625,,,,,,,,,,
351,2289.0,4780723,01472198,-75.5154532,40.393898,1981-08-24,2024-12-01,POINT (-75.5154532 40.393898),43.27173169062286,2040203000088.0,-75.5150961959189,40.393665926261086
352,2290.0,4780787,01472199,-75.5224034,40.3739879,1981-10-01,2024-12-01,POINT (-75.5224034 40.3739879),43.16769336071184,2040203000542.0,-75.5218574155457,40.374217259605786
353,2291.0,4780921,01471875,-75.7421359,40.339538,1993-10-01,2024-12-01,POINT (-75.7421359 40.339538),31.16769336071184,2040203000113.0,-75.74235725312752,40.33930880787498
354,,4781165,01472500,-75.4551769,40.27510179,1884-09-01,1913-12-31,POINT (-75.4551769 40.27510179),29.32785763175907,2040203000069.0,-75.45527592276453,40.27496280343875
355,2292.0,4781171,,,,,,,,,,
356,2293.0,4781199,01471980,-75.6799095,40.2728729,1974-08-01,2004-09-30,POINT (-75.6799095 40.2728729),30.16563997262149,2040203000106.0,-75.6802281664328,40.27300585965006
357,2294.0,4781261,01472810,-75.4287873,40.2587137,1991-01-18,2024-12-01,POINT (-75.4287873 40.2587137),33.869952087611225,2040203000050.0,-75.43029054725012,40.25821888048175
358,2295.0,4781633,,,,,,,,,,
359,2296.0,4781635,,,,,,,,,,
360,2297.0,4781647,,,,,,,,,,
361,2298.0,4781731,01473900,-75.2198992,40.1239987,1961-09-01,2024-12-01,POINT (-75.2198992 40.1239987),63.2498288843258,2040203001362.0,-75.22031250456224,40.12397985514709
362,2299.0,4781877,01473169,-75.46074808,40.07927367,1982-10-01,2024-12-01,POINT (-75.46074808 40.07927367),42.16837782340863,2040203000511.0,-75.46098352127902,40.07934168409972
363,2300.0,4782009,01472620,-75.2343416,40.40399276,1983-10-01,2024-12-01,POINT (-75.2343416 40.40399276),41.16906228610541,2040203000064.0,-75.23470216111606,40.40371292048927
364,2301.0,4782017,01471000,-75.9791015,40.36898166,1950-10-01,2024-12-01,POINT (-75.9791015 40.36898166),74.16837782340862,2040203000224.0,-75.97901379247975,40.36936297841058
365,2302.0,4782087,,,,,,,,,,
366,2303.0,4782107,01473000,-75.451567,40.22954725,1914-10-01,2024-12-01,POINT (-75.451567 40.22954725),110.16837782340862,2040203000046.0,-75.45173184265344,40.22968817033402
367,2304.0,4782141,01473120,-75.433239,40.1645495,1966-05-01,1994-09-29,POINT (-75.433239 40.1645495),28.413415468856947,2040203000447.0,-75.43448369898,40.16404999751089
368,2305.0,4782153,01472157,-75.601305,40.15149064,1968-10-01,2024-12-01,POINT (-75.601305 40.15149064),56.167008898015055,2040203000255.0,-75.60126323279547,40.15209560255256
369,2306.0,4782171,,,,,,,,,,
370,2307.0,4782187,01474000,-75.2068343,40.0152903,1965-10-01,2024-12-01,POINT (-75.2068343 40.0152903),59.16769336071184,2040203000002.0,-75.20654186267974,40.01524555527117
371,2308.0,4782189,,,,,,,,,,
372,2309.0,4782255,,,,,,,,,,
373,2310.0,4782257,,,,,,,,,,
374,2311.0,4782265,,,,,,,,,,
375,2312.0,4782271,,,,,,,,,,
376,2313.0,4782273,,,,,,,,,,
377,2314.0,4782307,,,,,,,,,,
378,2315.0,4782309,,,,,,,,,,
379,2316.0,4782313,01471510,-75.9368333,40.3353611,1914-10-01,2024-12-01,POINT (-75.9368333 40.3353611),110.16837782340862,2040203000136.0,-75.93707769243248,40.33495437944677
380,2317.0,4782395,,,,,,,,,,
381,2318.0,4782429,,,,,,,,,,
382,2319.0,4782441,01472000,-75.6515752,40.2417631,1927-10-01,2024-12-01,POINT (-75.6515752 40.2417631),97.1690622861054,2040203000102.0,-75.65166996697253,40.242028377097824
383,,4782491,01473500,-75.3561111,40.11555556,1927-10-01,2024-12-01,POINT (-75.3561111 40.11555556),97.1690622861054,2040203000027.0,-75.35526688725517,40.11525162558406
384,2320.0,4782501,,,,,,,,,,
385,2321.0,4782503,,,,,,,,,,
386,2322.0,4782505,,,,,,,,,,
387,2323.0,4782541,,,,,,,,,,
388,2324.0,4782543,,,,,,,,,,
389,2325.0,4782559,,,,,,,,,,
390,2326.0,4782565,,,,,,,,,,
391,2327.0,4782629,,,,,,,,,,
392,2330.0,4783025,,,,,,,,,,
393,2331.0,4783069,,,,,,,,,,
394,2332.0,4783101,01470779,-76.1716128,40.4134258,1974-11-22,2024-12-01,POINT (-76.1716128 40.4134258),50.02600958247776,2040203000241.0,-76.17139538967656,40.41326053956232
395,2333.0,4783213,01470960,-76.0252159,40.3706482,1965-05-01,2024-12-01,POINT (-76.0252159 40.3706482),59.58658453114305,2040203000226.0,-76.02448690287167,40.370911590023866
396,2334.0,4783303,01470853,-76.1432785,40.34009236,1982-10-01,2005-09-29,POINT (-76.1432785 40.34009236),22.99520876112252,2040203000467.0,-76.14349363170585,40.34038155873093
397,2335.0,4783445,,,,,,,,,,
398,2336.0,4783453,,,,,,,,,,
399,2337.0,4783475,,,,,,,,,,
400,2338.0,4784831,01474500,-75.1885007,39.9677908,1931-10-01,2024-12-01,POINT (-75.1885007 39.9677908),93.1690622861054,2040203000001.0,-75.18763975478262,39.968457185484624
401,2339.0,4784843,,,,,,,,,,
402,2686.0,8074660,01483700,-75.5190833,39.1637222,1958-01-01,2024-12-01,POINT (-75.5190833 39.1637222),66.91581108829568,2040207000133.0,-75.5192440817556,39.163796698548346
403,,8075192,01483500,-75.6323056,39.2328611,1931-07-01,2020-01-01,POINT (-75.6323056 39.2328611),88.50376454483231,2040207000159.0,-75.63222344907331,39.23303653070452
404,2687.0,8075214,,,,,,,,,,
405,2688.0,8075756,,,,,,,,,,
406,2689.0,8075784,,,,,,,,,,
407,2690.0,8075804,,,,,,,,,,
408,2691.0,8075808,,,,,,,,,,
409,2692.0,8076762,01484000,-75.5669167,38.97602778,1931-07-01,2020-01-01,POINT (-75.5669167 38.97602778),88.50376454483231,2040207000096.0,-75.56646643137674,38.97606645881252
410,2693.0,8076836,,,,,,,,,,
411,2694.0,8077030,01484100,-75.51275,38.90577778,1958-05-01,2024-12-01,POINT (-75.51275 38.90577778),66.58726899383984,2040207000054.0,-75.51280380536932,38.90597725044867
412,2695.0,8077194,01484300,-75.3271366,38.81427928,1956-10-01,1978-09-29,POINT (-75.3271366 38.81427928),21.99315537303217,2040207000237.0,-75.32692777520238,38.81404560202402
413,,8077692,01484270,-75.2671335,38.76150117,1971-05-01,2005-09-29,POINT (-75.2671335 38.76150117),34.41478439425051,2040207000452.0,-75.26629453909526,38.76179852556957
414,2696.0,8077776,,,,,,,,,,
415,2697.0,8077930,,,,,,,,,,
416,2698.0,8078046,,,,,,,,,,
417,2699.0,8080210,,,,,,,,,,
418,2700.0,8080218,,,,,,,,,,
419,3557.0,9480708,,,,,,,,,,
420,3558.0,9480994,,,,,,,,,,
421,3559.0,9481056,,,,,,,,,,
422,3560.0,9481686,01411456,-75.0675,39.65888889,1987-10-28,2016-09-30,POINT (-75.0675 39.65888889),28.92539356605065,2040206000081.0,-75.06814686031181,39.65611699406672
423,3561.0,9481750,,,,,,,,,,
424,3562.0,9481756,,,,,,,,,,
425,,9481992,01482500,-75.33027778,39.64388889,1940-04-01,2024-12-02,POINT (-75.33027778 39.64388889),84.67077344284736,2040206000219.0,-75.3299650065526,39.64326673541313
426,3563.0,9482016,,,,,,,,,,
427,3564.0,9482216,,,,,,,,,,
428,,9482230,01483000,-75.3605556,39.56555556,1952-10-01,1972-10-25,POINT (-75.3605556 39.56555556),20.06570841889117,2040206030024.0,-75.36030701961887,39.56501227426872
429,3565.0,9482268,,,,,,,,,,
430,3566.0,9482588,,,,,,,,,,
431,,9483432,01412000,-74.9658333,39.41916667,1931-06-01,2024-11-05,POINT (-74.9658333 39.41916667),93.4318959616701,2040206001805.0,-74.96584270185241,39.41945533505052
432,3567.0,9484462,01412800,-75.2555556,39.4725,1977-10-01,2024-12-01,POINT (-75.2555556 39.4725),47.16769336071184,2040206000148.0,-75.25580196601052,39.47176645775888
433,3568.0,9484562,,,,,,,,,,
434,3569.0,9484602,,,,,,,,,,
435,3570.0,9485398,01411500,-75.0769444,39.49555556,1932-10-01,2024-12-02,POINT (-75.0769444 39.49555556),92.1697467488022,2040206001807.0,-75.07589122484056,39.49503393521257
436,3571.0,9485784,,,,,,,,,,
437,3572.0,9486118,,,,,,,,,,
438,3573.0,9486302,,,,,,,,,,
439,3574.0,9486502,,,,,,,,,,
440,4182.0,24902758,,,,,,,,,,
441,4183.0,24902842,,,,,,,,,,
442,4184.0,24902854,,,,,,,,,,
443,4185.0,24902860,,,,,,,,,,
444,4186.0,24903444,,,,,,,,,,
445,4187.0,24903456,,,,,,,,,,
446,4190.0,24903500,,,,,,,,,,
447,4191.0,24903534,,,,,,,,,,
448,4192.0,24903548,,,,,,,,,,
449,4193.0,24903566,,,,,,,,,,
450,4194.0,24903606,,,,,,,,,,
451,4195.0,24903632,,,,,,,,,,
452,4198.0,24903672,,,,,,,,,,
453,4199.0,24903688,,,,,,,,,,
454,4200.0,24903694,,,,,,,,,,
455,4201.0,24903740,,,,,,,,,,
456,4202.0,24903746,,,,,,,,,,
457,4204.0,24903778,,,,,,,,,,
458,4205.0,24903800,,,,,,,,,,
459,4206.0,25015872,,,,,,,,,,
460,4230.0,25039918,,,,,,,,,,
461,4231.0,25039924,,,,,,,,,,
462,,932040162,01480500,-75.8274467,39.98566144,1943-10-01,2024-12-01,POINT (-75.8274467 39.98566144),81.1690622861054,2040205000083.0,-75.82747106759435,39.98525727024873
